aid,chembl_id
1348941,CHEMBL4143575
1348945,CHEMBL4143579
1348946,CHEMBL4143580
1348949,CHEMBL4143583
1348950,CHEMBL4143584
1348951,CHEMBL4143585
1348952,CHEMBL4143586
1348953,CHEMBL4143587
1348954,CHEMBL4143588
1348955,CHEMBL4143589
1348959,CHEMBL4143593
1348961,CHEMBL4143595
1348963,CHEMBL4143597
1348964,CHEMBL4143598
1349192,CHEMBL4143826
1349193,CHEMBL4143827
1349295,CHEMBL4143929
1349296,CHEMBL4143930
1350230,CHEMBL4144864
1350231,CHEMBL4144865
1350577,CHEMBL4145211
1350603,CHEMBL4145237
1350604,CHEMBL4145238
1350605,CHEMBL4145239
1350606,CHEMBL4145240
1350608,CHEMBL4145242
1350609,CHEMBL4145243
1350710,CHEMBL4145344
1350736,CHEMBL4145370
1350737,CHEMBL4145371
1350801,CHEMBL4145698
1350802,CHEMBL4145699
1351068,CHEMBL4145965
1351069,CHEMBL4145966
1351070,CHEMBL4145967
1351071,CHEMBL4145968
1351247,CHEMBL4146144
1351474,CHEMBL4146371
1351575,CHEMBL4146472
1351576,CHEMBL4146473
1351939,CHEMBL4146836
1351940,CHEMBL4146837
1351942,CHEMBL4146839
1351988,CHEMBL4146885
1352034,CHEMBL4146931
1352035,CHEMBL4146932
1352038,CHEMBL4146935
1352039,CHEMBL4146936
1352206,CHEMBL4147103
1352215,CHEMBL4147112
1352216,CHEMBL4147113
1352410,CHEMBL4147307
1352412,CHEMBL4147309
1352413,CHEMBL4147310
1352415,CHEMBL4147312
1352417,CHEMBL4147314
1352421,CHEMBL4147318
1352422,CHEMBL4147319
1352423,CHEMBL4147320
1352424,CHEMBL4147321
1352425,CHEMBL4147322
1352426,CHEMBL4147323
1352462,CHEMBL4147359
1352500,CHEMBL4147397
1352582,CHEMBL4147479
1352815,CHEMBL4147712
1352816,CHEMBL4147713
1352817,CHEMBL4147714
1352818,CHEMBL4147715
1353264,CHEMBL4148161
1353265,CHEMBL4148162
1353320,CHEMBL4148217
1353321,CHEMBL4148218
1353322,CHEMBL4148219
1353323,CHEMBL4148220
1353324,CHEMBL4148221
1353547,CHEMBL4148444
1353548,CHEMBL4148445
1353549,CHEMBL4148446
1353550,CHEMBL4148447
1353768,CHEMBL4148665
1353857,CHEMBL4148754
1353858,CHEMBL4148755
1353859,CHEMBL4148756
1354828,CHEMBL4149725
1354838,CHEMBL4149735
1354839,CHEMBL4149736
1354840,CHEMBL4149737
1354917,CHEMBL4149814
1354918,CHEMBL4149815
1355116,CHEMBL4150013
1355293,CHEMBL4150190
1355294,CHEMBL4150191
1355361,CHEMBL4150258
1355362,CHEMBL4150259
1355364,CHEMBL4150261
1355486,CHEMBL4150383
1355489,CHEMBL4150386
1355490,CHEMBL4150387
1356003,CHEMBL4150900
1356004,CHEMBL4150901
1356005,CHEMBL4150902
1356006,CHEMBL4150903
1356007,CHEMBL4150904
1356008,CHEMBL4150905
1356009,CHEMBL4150906
1356010,CHEMBL4150907
1356011,CHEMBL4150908
1356069,CHEMBL4150966
1356070,CHEMBL4150967
1356071,CHEMBL4150968
1356072,CHEMBL4150969
1356095,CHEMBL4150992
1356323,CHEMBL4151220
1356614,CHEMBL4151511
1356615,CHEMBL4151512
1356616,CHEMBL4151513
1356685,CHEMBL4151582
1356764,CHEMBL4151661
1356765,CHEMBL4151662
1356787,CHEMBL4151684
1356822,CHEMBL4151719
1356875,CHEMBL4151772
1356987,CHEMBL4151884
1357066,CHEMBL4151963
1357097,CHEMBL4151994
1357100,CHEMBL4151997
1357178,CHEMBL4152075
1357179,CHEMBL4152076
1357180,CHEMBL4152077
1357282,CHEMBL4152409
1357283,CHEMBL4152410
1357284,CHEMBL4152411
1357472,CHEMBL4152599
1357473,CHEMBL4152600
1357474,CHEMBL4152601
1357641,CHEMBL4152768
1357643,CHEMBL4152770
1357644,CHEMBL4152771
1357840,CHEMBL4152967
1357841,CHEMBL4152968
1357842,CHEMBL4152969
1357843,CHEMBL4152970
1357899,CHEMBL4153026
1357958,CHEMBL4153085
1357959,CHEMBL4153086
1357960,CHEMBL4153087
1357961,CHEMBL4153088
1358080,CHEMBL4153207
1358081,CHEMBL4153208
1358082,CHEMBL4153209
1358239,CHEMBL4153366
1358373,CHEMBL4153500
1358374,CHEMBL4153501
1358375,CHEMBL4153502
1358376,CHEMBL4153503
1358377,CHEMBL4153504
1358378,CHEMBL4153505
1358379,CHEMBL4153506
1358570,CHEMBL4153697
1358571,CHEMBL4153698
1358585,CHEMBL4153712
1358586,CHEMBL4153713
1358587,CHEMBL4153714
1358588,CHEMBL4153715
1358589,CHEMBL4153716
1358590,CHEMBL4153717
1358591,CHEMBL4153718
1358592,CHEMBL4153719
1358593,CHEMBL4153720
1358594,CHEMBL4153721
1358643,CHEMBL4153770
1358644,CHEMBL4153771
1358646,CHEMBL4153773
1358849,CHEMBL4153976
1358851,CHEMBL4153978
1359179,CHEMBL4154306
1359185,CHEMBL4154312
1359199,CHEMBL4154326
1359305,CHEMBL4154432
1359306,CHEMBL4154433
1359307,CHEMBL4154434
1359522,CHEMBL4154649
1359523,CHEMBL4154650
1359550,CHEMBL4154677
1359555,CHEMBL4154682
1359556,CHEMBL4154683
1359743,CHEMBL4154870
1359919,CHEMBL4155046
1359920,CHEMBL4155047
1359921,CHEMBL4155048
1359997,CHEMBL4155124
1360121,CHEMBL4155248
1360122,CHEMBL4155249
1360123,CHEMBL4155250
1360124,CHEMBL4155251
1360315,CHEMBL4155442
1360352,CHEMBL4155479
1360419,CHEMBL4155546
1360447,CHEMBL4155574
1360644,CHEMBL4155771
1360646,CHEMBL4155773
1360648,CHEMBL4155775
1360649,CHEMBL4155776
1360650,CHEMBL4155777
1360731,CHEMBL4155858
1360738,CHEMBL4155865
1360819,CHEMBL4155946
1360820,CHEMBL4155947
1360822,CHEMBL4155949
1360823,CHEMBL4155950
1360824,CHEMBL4155951
1360825,CHEMBL4155952
1360895,CHEMBL4156022
1360896,CHEMBL4156023
1360954,CHEMBL4156081
1361011,CHEMBL4156138
1361012,CHEMBL4156139
1361013,CHEMBL4156140
1361014,CHEMBL4156141
1361081,CHEMBL4156208
1361082,CHEMBL4156209
1361083,CHEMBL4156210
1361135,CHEMBL4156262
1361235,CHEMBL4156362
1361236,CHEMBL4156363
1361271,CHEMBL4156398
1361272,CHEMBL4156399
1361273,CHEMBL4156400
1361362,CHEMBL4156489
1361363,CHEMBL4156490
1361364,CHEMBL4156491
1361365,CHEMBL4156492
1361398,CHEMBL4156525
1361399,CHEMBL4156526
1361684,CHEMBL4156811
1361685,CHEMBL4156812
1361686,CHEMBL4156813
1361687,CHEMBL4156814
1361689,CHEMBL4156816
1361693,CHEMBL4156820
1361697,CHEMBL4156824
1361698,CHEMBL4156825
1361699,CHEMBL4156826
1361700,CHEMBL4156827
1362843,CHEMBL4157970
1362844,CHEMBL4157971
1362846,CHEMBL4157973
1362847,CHEMBL4157974
1362851,CHEMBL4157978
1362961,CHEMBL4158088
1362962,CHEMBL4158089
1362964,CHEMBL4158091
1362965,CHEMBL4158092
1362966,CHEMBL4158093
1362967,CHEMBL4158094
1362970,CHEMBL4158097
1363088,CHEMBL4158215
1363091,CHEMBL4158218
1363092,CHEMBL4158219
1363093,CHEMBL4158220
1363094,CHEMBL4158221
1363095,CHEMBL4158222
1363249,CHEMBL4158376
1363340,CHEMBL4158467
1363342,CHEMBL4158469
1363349,CHEMBL4158476
1363350,CHEMBL4158477
1363351,CHEMBL4158478
1363352,CHEMBL4158479
1363353,CHEMBL4158480
1363456,CHEMBL4158583
1363457,CHEMBL4158584
1363551,CHEMBL4158678
1363552,CHEMBL4158679
1363621,CHEMBL4158748
1363622,CHEMBL4158749
1363693,CHEMBL4158820
1363694,CHEMBL4158821
1363739,CHEMBL4158866
1363957,CHEMBL4177855
1365171,CHEMBL4179069
1365245,CHEMBL4179143
1365246,CHEMBL4179144
1365268,CHEMBL4179166
1365269,CHEMBL4179167
1365270,CHEMBL4179168
1365359,CHEMBL4179257
1365360,CHEMBL4179258
1365361,CHEMBL4179259
1365362,CHEMBL4179260
1365363,CHEMBL4179261
1365576,CHEMBL4179474
1365577,CHEMBL4179475
1365578,CHEMBL4179476
1365579,CHEMBL4179477
1365580,CHEMBL4179478
1365590,CHEMBL4179488
1365591,CHEMBL4179489
1365695,CHEMBL4179593
1365696,CHEMBL4179594
1365697,CHEMBL4179595
1365703,CHEMBL4179601
1365704,CHEMBL4179602
1365705,CHEMBL4179603
1365730,CHEMBL4179628
1365731,CHEMBL4179629
1366204,CHEMBL4180102
1366321,CHEMBL4180219
1366322,CHEMBL4180220
1366323,CHEMBL4180221
1366324,CHEMBL4180222
1366325,CHEMBL4180223
1366626,CHEMBL4180524
1366627,CHEMBL4180525
1366628,CHEMBL4180526
1366629,CHEMBL4180527
1366630,CHEMBL4180528
1366631,CHEMBL4180529
1366714,CHEMBL4180612
1366715,CHEMBL4180613
1366716,CHEMBL4180614
1366775,CHEMBL4180673
1366776,CHEMBL4180674
1366777,CHEMBL4180675
1366778,CHEMBL4180676
1366779,CHEMBL4180677
1366825,CHEMBL4180723
1367215,CHEMBL4181113
1367392,CHEMBL4181290
1367663,CHEMBL4181561
1367664,CHEMBL4181562
1367821,CHEMBL4181719
1367822,CHEMBL4181720
1367823,CHEMBL4181721
1367966,CHEMBL4181864
1368127,CHEMBL4182025
1368128,CHEMBL4182026
1368376,CHEMBL4182274
1368443,CHEMBL4182341
1368626,CHEMBL4182524
1368627,CHEMBL4182525
1368750,CHEMBL4182648
1368751,CHEMBL4182649
1368752,CHEMBL4182650
1368955,CHEMBL4182853
1369863,CHEMBL4183761
1369864,CHEMBL4183762
1369865,CHEMBL4183763
1370175,CHEMBL4184342
1370499,CHEMBL4184666
1370531,CHEMBL4184698
1370532,CHEMBL4184699
1370804,CHEMBL4184971
1370805,CHEMBL4184972
1370816,CHEMBL4184983
1371026,CHEMBL4185193
1371027,CHEMBL4185194
1371130,CHEMBL4185297
1371236,CHEMBL4185403
1371237,CHEMBL4185404
1371238,CHEMBL4185405
1371243,CHEMBL4185410
1371952,CHEMBL4186119
1371954,CHEMBL4186121
1372007,CHEMBL4186174
1372135,CHEMBL4186302
1372210,CHEMBL4186377
1372218,CHEMBL4186385
1372328,CHEMBL4186495
1372329,CHEMBL4186496
1372334,CHEMBL4186501
1372335,CHEMBL4186502
1372390,CHEMBL4186557
1372391,CHEMBL4186558
1372392,CHEMBL4186559
1373027,CHEMBL4187194
1373028,CHEMBL4187195
1373029,CHEMBL4187196
1373254,CHEMBL4187421
1373260,CHEMBL4187427
1373372,CHEMBL4187539
1373373,CHEMBL4187540
1373440,CHEMBL4187607
1373441,CHEMBL4187608
1373562,CHEMBL4187729
1373563,CHEMBL4187730
1373564,CHEMBL4187731
1373565,CHEMBL4187732
1373738,CHEMBL4187905
1373739,CHEMBL4187906
1373740,CHEMBL4187907
1373876,CHEMBL4188043
1373982,CHEMBL4188149
1373983,CHEMBL4188150
1374253,CHEMBL4188420
1374254,CHEMBL4188421
1374255,CHEMBL4188422
1374343,CHEMBL4188510
1374570,CHEMBL4188737
1374571,CHEMBL4188738
1374591,CHEMBL4188758
1374712,CHEMBL4188879
1374995,CHEMBL4189162
1375117,CHEMBL4189284
1375118,CHEMBL4189285
1375180,CHEMBL4189347
1375197,CHEMBL4189364
1375198,CHEMBL4189365
1375199,CHEMBL4189366
1375200,CHEMBL4189367
1375201,CHEMBL4189368
1375210,CHEMBL4189377
1375384,CHEMBL4189551
1375444,CHEMBL4189611
1375477,CHEMBL4189644
1375636,CHEMBL4189803
1375666,CHEMBL4189833
1375667,CHEMBL4189834
1375668,CHEMBL4189835
1375669,CHEMBL4189836
1375670,CHEMBL4189837
1375708,CHEMBL4189875
1375709,CHEMBL4189876
1375710,CHEMBL4189877
1375752,CHEMBL4189919
1375753,CHEMBL4189920
1375754,CHEMBL4189921
1375755,CHEMBL4189922
1375756,CHEMBL4189923
1375784,CHEMBL4189951
1375824,CHEMBL4189991
1375825,CHEMBL4189992
1376071,CHEMBL4190505
1376075,CHEMBL4190509
1376076,CHEMBL4190510
1376164,CHEMBL4190598
1376165,CHEMBL4190599
1376166,CHEMBL4190600
1376167,CHEMBL4190601
1376279,CHEMBL4190713
1377091,CHEMBL4191523
1377092,CHEMBL4191524
1377093,CHEMBL4191525
1377258,CHEMBL4191690
1377259,CHEMBL4191691
1377260,CHEMBL4191692
1377488,CHEMBL4191920
1377531,CHEMBL4191963
1377668,CHEMBL4192100
1377669,CHEMBL4192101
1377748,CHEMBL4192180
1377842,CHEMBL4192274
1377924,CHEMBL4192356
1377925,CHEMBL4192357
1378228,CHEMBL4192660
1378471,CHEMBL4192903
1378666,CHEMBL4193098
1378667,CHEMBL4193099
1378668,CHEMBL4193100
1378669,CHEMBL4193101
1378670,CHEMBL4193102
1378915,CHEMBL4193347
1378917,CHEMBL4193349
1379106,CHEMBL4193538
1379463,CHEMBL4193895
1379650,CHEMBL4194082
1379651,CHEMBL4194083
1379652,CHEMBL4194084
1379653,CHEMBL4194085
1379654,CHEMBL4194086
1379655,CHEMBL4194087
1379656,CHEMBL4194088
1379657,CHEMBL4194089
1379694,CHEMBL4194126
1379695,CHEMBL4194127
1379739,CHEMBL4194171
1379807,CHEMBL4194239
1379808,CHEMBL4194240
1379967,CHEMBL4194399
1379968,CHEMBL4194400
1379969,CHEMBL4194401
1379970,CHEMBL4194402
1379971,CHEMBL4194403
1379990,CHEMBL4194422
1379991,CHEMBL4194423
1379992,CHEMBL4194424
1379993,CHEMBL4194425
1380016,CHEMBL4194448
1380017,CHEMBL4194449
1380129,CHEMBL4194561
1380136,CHEMBL4194568
1380138,CHEMBL4194570
1380139,CHEMBL4194571
1380550,CHEMBL4194982
1380594,CHEMBL4195026
1380995,CHEMBL4195427
1380996,CHEMBL4195428
1380997,CHEMBL4195429
1380998,CHEMBL4195430
1380999,CHEMBL4195431
1381000,CHEMBL4195432
1381001,CHEMBL4195433
1381041,CHEMBL4195473
1381042,CHEMBL4195474
1381130,CHEMBL4195562
1381131,CHEMBL4195563
1381200,CHEMBL4195632
1381305,CHEMBL4195737
1381306,CHEMBL4195738
1381414,CHEMBL4195846
1381415,CHEMBL4195847
1381468,CHEMBL4195900
1381469,CHEMBL4195901
1381477,CHEMBL4195909
1381559,CHEMBL4196249
1381652,CHEMBL4196342
1381653,CHEMBL4196343
1381690,CHEMBL4196380
1381772,CHEMBL4196462
1381774,CHEMBL4196464
1381790,CHEMBL4196480
1381791,CHEMBL4196481
1381792,CHEMBL4196482
1381793,CHEMBL4196483
1381794,CHEMBL4196484
1381795,CHEMBL4196485
1381796,CHEMBL4196486
1382529,CHEMBL4197219
1382530,CHEMBL4197220
1382531,CHEMBL4197221
1382541,CHEMBL4197231
1382542,CHEMBL4197232
1382636,CHEMBL4197326
1382637,CHEMBL4197327
1382638,CHEMBL4197328
1382639,CHEMBL4197329
1382640,CHEMBL4197330
1382641,CHEMBL4197331
1382642,CHEMBL4197332
1382747,CHEMBL4197437
1382750,CHEMBL4197440
1382753,CHEMBL4197443
1383236,CHEMBL4197926
1383237,CHEMBL4197927
1383239,CHEMBL4197929
1383356,CHEMBL4198046
1383357,CHEMBL4198047
1383358,CHEMBL4198048
1383359,CHEMBL4198049
1383360,CHEMBL4198050
1383497,CHEMBL4198187
1383590,CHEMBL4198280
1383780,CHEMBL4198470
1383846,CHEMBL4198536
1383847,CHEMBL4198537
1383848,CHEMBL4198538
1383849,CHEMBL4198539
1383850,CHEMBL4198540
1383851,CHEMBL4198541
1383852,CHEMBL4198542
1383984,CHEMBL4198674
1384135,CHEMBL4198825
1384136,CHEMBL4198826
1384351,CHEMBL4199041
1384352,CHEMBL4199042
1384657,CHEMBL4199347
1385035,CHEMBL4199725
1385395,CHEMBL4200085
1386190,CHEMBL4200880
1386191,CHEMBL4200881
1386192,CHEMBL4200882
1386193,CHEMBL4200883
1386288,CHEMBL4200978
1386289,CHEMBL4200979
1386474,CHEMBL4201164
1386475,CHEMBL4201165
1386861,CHEMBL4201551
1386862,CHEMBL4201552
1386864,CHEMBL4201554
1386865,CHEMBL4201555
1386989,CHEMBL4201679
1387098,CHEMBL4201788
1387099,CHEMBL4201789
1387100,CHEMBL4201790
1387101,CHEMBL4201791
1387137,CHEMBL4201827
1387138,CHEMBL4201828
1387226,CHEMBL4201916
1387227,CHEMBL4201917
1387234,CHEMBL4201924
1387235,CHEMBL4201925
1387506,CHEMBL4202196
1387576,CHEMBL4202266
1387577,CHEMBL4202267
1387615,CHEMBL4202305
1388070,CHEMBL4219633
1388154,CHEMBL4219717
1388155,CHEMBL4219718
1388156,CHEMBL4219719
1388157,CHEMBL4219720
1388158,CHEMBL4219721
1388159,CHEMBL4219722
1388160,CHEMBL4219723
1388161,CHEMBL4219724
1388162,CHEMBL4219725
1388163,CHEMBL4219726
1388164,CHEMBL4219727
1388165,CHEMBL4219728
1388210,CHEMBL4219773
1388211,CHEMBL4219774
1388234,CHEMBL4219797
1389249,CHEMBL4220812
1389250,CHEMBL4220813
1389251,CHEMBL4220814
1389252,CHEMBL4220815
1389253,CHEMBL4220816
1389254,CHEMBL4220817
1389255,CHEMBL4220818
1389256,CHEMBL4220819
1389257,CHEMBL4220820
1389258,CHEMBL4220821
1389787,CHEMBL4221350
1389788,CHEMBL4221351
1389860,CHEMBL4221423
1389861,CHEMBL4221424
1389862,CHEMBL4221425
1389863,CHEMBL4221426
1389864,CHEMBL4221427
1389926,CHEMBL4221489
1390545,CHEMBL4222108
1390566,CHEMBL4222129
1390734,CHEMBL4222297
1390791,CHEMBL4222354
1390792,CHEMBL4222355
1390850,CHEMBL4222413
1390981,CHEMBL4222544
1390982,CHEMBL4222545
1391151,CHEMBL4222714
1391152,CHEMBL4222715
1391263,CHEMBL4222826
1391266,CHEMBL4222829
1391276,CHEMBL4222839
1391289,CHEMBL4222852
1391290,CHEMBL4222853
1391291,CHEMBL4222854
1391370,CHEMBL4222933
1391371,CHEMBL4222934
1391728,CHEMBL4223291
1391754,CHEMBL4223317
1391755,CHEMBL4223318
1391756,CHEMBL4223319
1391762,CHEMBL4223325
1391986,CHEMBL4223549
1392001,CHEMBL4223564
1392002,CHEMBL4223565
1392193,CHEMBL4223756
1392365,CHEMBL4223928
1392368,CHEMBL4223931
1392369,CHEMBL4223932
1392370,CHEMBL4223933
1392451,CHEMBL4224014
1392507,CHEMBL4224070
1392509,CHEMBL4224072
1392661,CHEMBL4224224
1392662,CHEMBL4224225
1392663,CHEMBL4224226
1392845,CHEMBL4224408
1393031,CHEMBL4224594
1393032,CHEMBL4224595
1393033,CHEMBL4224596
1393034,CHEMBL4224597
1393035,CHEMBL4224598
1393364,CHEMBL4229834
1393365,CHEMBL4229835
1393366,CHEMBL4229836
1393367,CHEMBL4229837
1393368,CHEMBL4229838
1393915,CHEMBL4230385
1394554,CHEMBL4231024
1394555,CHEMBL4231025
1394558,CHEMBL4231028
1394559,CHEMBL4231029
1394560,CHEMBL4231030
1394618,CHEMBL4231088
1394699,CHEMBL4231169
1395142,CHEMBL4231612
1395143,CHEMBL4231613
1395144,CHEMBL4231614
1395452,CHEMBL4231922
1395453,CHEMBL4231923
1395454,CHEMBL4231924
1395455,CHEMBL4231925
1395973,CHEMBL4232443
1396144,CHEMBL4232614
1396584,CHEMBL4233054
1396585,CHEMBL4233055
1396666,CHEMBL4233136
1396667,CHEMBL4233137
1396702,CHEMBL4233172
1396703,CHEMBL4233173
1396706,CHEMBL4233176
1396798,CHEMBL4233268
1396799,CHEMBL4233269
1397000,CHEMBL4233470
1397001,CHEMBL4233471
1397052,CHEMBL4233522
1397103,CHEMBL4233573
1397104,CHEMBL4233574
1397963,CHEMBL4234433
1398108,CHEMBL4234578
1398243,CHEMBL4234713
1398359,CHEMBL4234829
1398360,CHEMBL4234830
1398361,CHEMBL4234831
1398725,CHEMBL4235195
1398726,CHEMBL4235196
1398727,CHEMBL4235197
1399226,CHEMBL4235696
1399227,CHEMBL4235697
1399325,CHEMBL4235795
1399419,CHEMBL4235889
1399531,CHEMBL4236001
1399532,CHEMBL4236002
1399561,CHEMBL4236031
1399562,CHEMBL4236032
1399810,CHEMBL4236280
1399811,CHEMBL4236281
1399812,CHEMBL4236282
1399813,CHEMBL4236283
1399912,CHEMBL4236382
1399913,CHEMBL4236383
1399914,CHEMBL4236384
1399915,CHEMBL4236385
1400092,CHEMBL4236562
1400207,CHEMBL4236677
1400208,CHEMBL4236678
1400234,CHEMBL4236704
1400236,CHEMBL4236706
1400237,CHEMBL4236707
1400239,CHEMBL4236709
1400243,CHEMBL4236713
1400244,CHEMBL4236714
1400290,CHEMBL4236760
1400407,CHEMBL4236877
1400408,CHEMBL4236878
1400409,CHEMBL4236879
1400606,CHEMBL4237076
1400701,CHEMBL4237171
1400702,CHEMBL4237172
1400703,CHEMBL4237173
1400704,CHEMBL4237174
1400705,CHEMBL4237175
1400706,CHEMBL4237176
1400713,CHEMBL4237183
1400714,CHEMBL4237184
1400733,CHEMBL4237203
1400734,CHEMBL4237204
1400963,CHEMBL4251972
1400964,CHEMBL4251973
1400965,CHEMBL4251974
1400990,CHEMBL4251999
1401873,CHEMBL4252882
1401874,CHEMBL4252883
1401875,CHEMBL4252884
1401876,CHEMBL4252885
1401889,CHEMBL4252898
1401890,CHEMBL4252899
1401891,CHEMBL4252900
1401892,CHEMBL4252901
1401893,CHEMBL4252902
1401894,CHEMBL4252903
1401966,CHEMBL4252975
1402144,CHEMBL4253153
1402145,CHEMBL4253154
1402146,CHEMBL4253155
1402147,CHEMBL4253156
1402148,CHEMBL4253157
1402149,CHEMBL4253158
1402150,CHEMBL4253159
1402151,CHEMBL4253160
1402152,CHEMBL4253161
1402153,CHEMBL4253162
1402154,CHEMBL4253163
1402155,CHEMBL4253164
1402184,CHEMBL4253193
1402187,CHEMBL4253196
1402188,CHEMBL4253197
1402242,CHEMBL4253251
1402243,CHEMBL4253252
1402338,CHEMBL4253347
1402339,CHEMBL4253348
1402340,CHEMBL4253349
1402341,CHEMBL4253350
1402342,CHEMBL4253351
1402343,CHEMBL4253352
1402344,CHEMBL4253353
1402345,CHEMBL4253354
1402379,CHEMBL4253388
1402381,CHEMBL4253390
1402663,CHEMBL4253672
1402960,CHEMBL4253969
1403366,CHEMBL4254375
1403471,CHEMBL4254480
1403472,CHEMBL4254481
1403590,CHEMBL4254599
1403591,CHEMBL4254600
1403592,CHEMBL4254601
1403593,CHEMBL4254602
1403744,CHEMBL4254753
1403905,CHEMBL4254914
1403906,CHEMBL4254915
1403907,CHEMBL4254916
1403908,CHEMBL4254917
1403919,CHEMBL4254928
1403931,CHEMBL4254940
1403932,CHEMBL4254941
1404025,CHEMBL4255034
1404026,CHEMBL4255035
1404028,CHEMBL4255037
1404029,CHEMBL4255038
1404030,CHEMBL4255039
1404031,CHEMBL4255040
1404260,CHEMBL4255269
1404264,CHEMBL4255273
1404705,CHEMBL4271806
1404706,CHEMBL4271807
1404707,CHEMBL4271808
1404984,CHEMBL4272085
1404996,CHEMBL4272097
1405118,CHEMBL4272219
1405119,CHEMBL4272220
1405120,CHEMBL4272221
1405121,CHEMBL4272222
1405357,CHEMBL4272458
1405358,CHEMBL4272459
1405359,CHEMBL4272460
1405488,CHEMBL4272589
1405489,CHEMBL4272590
1405490,CHEMBL4272591
1405491,CHEMBL4272592
1405492,CHEMBL4272593
1405638,CHEMBL4272739
1405921,CHEMBL4273022
1406016,CHEMBL4273117
1406017,CHEMBL4273118
1406286,CHEMBL4273387
1406290,CHEMBL4273391
1406291,CHEMBL4273392
1406292,CHEMBL4273393
1406294,CHEMBL4273395
1406296,CHEMBL4273397
1406297,CHEMBL4273398
1406492,CHEMBL4273593
1406678,CHEMBL4273779
1406679,CHEMBL4273780
1406778,CHEMBL4273879
1406820,CHEMBL4273921
1406821,CHEMBL4273922
1406822,CHEMBL4273923
1406909,CHEMBL4274010
1406911,CHEMBL4274012
1406913,CHEMBL4274014
1406914,CHEMBL4274015
1406925,CHEMBL4274026
1406926,CHEMBL4274027
1407213,CHEMBL4274314
1407648,CHEMBL4274749
1407649,CHEMBL4274750
1407650,CHEMBL4274751
1407651,CHEMBL4274752
1407707,CHEMBL4274808
1407755,CHEMBL4274856
1407756,CHEMBL4274857
1407800,CHEMBL4274901
1407802,CHEMBL4274903
1407981,CHEMBL4275082
1408033,CHEMBL4275134
1408034,CHEMBL4275135
1408035,CHEMBL4275136
1408036,CHEMBL4275137
1408037,CHEMBL4275138
1408038,CHEMBL4275139
1408039,CHEMBL4275140
1408040,CHEMBL4275141
1408041,CHEMBL4275142
1408042,CHEMBL4275143
1408043,CHEMBL4275144
1408145,CHEMBL4275246
1408169,CHEMBL4275270
1408170,CHEMBL4275271
1408171,CHEMBL4275272
1408172,CHEMBL4275273
1408296,CHEMBL4275397
1408297,CHEMBL4275398
1408298,CHEMBL4275399
1408322,CHEMBL4275423
1408323,CHEMBL4275424
1408324,CHEMBL4275425
1408325,CHEMBL4275426
1408326,CHEMBL4275427
1408327,CHEMBL4275428
1408332,CHEMBL4275433
1408333,CHEMBL4275434
1408596,CHEMBL4275697
1408597,CHEMBL4275698
1408598,CHEMBL4275699
1408599,CHEMBL4275700
1408861,CHEMBL4275962
1408862,CHEMBL4275963
1408888,CHEMBL4275989
1408889,CHEMBL4275990
1408905,CHEMBL4276006
1408907,CHEMBL4276008
1408909,CHEMBL4276010
1408911,CHEMBL4276012
1409107,CHEMBL4276208
1409108,CHEMBL4276209
1409160,CHEMBL4276261
1409231,CHEMBL4276332
1409232,CHEMBL4276333
1409233,CHEMBL4276334
1409234,CHEMBL4276335
1409316,CHEMBL4276417
1409317,CHEMBL4276418
1409323,CHEMBL4276424
1409324,CHEMBL4276425
1409479,CHEMBL4276580
1409480,CHEMBL4276581
1409481,CHEMBL4276582
1409565,CHEMBL4296184
1409566,CHEMBL4296185
1409567,CHEMBL4296186
1409568,CHEMBL4296187
1409569,CHEMBL4296188
1409570,CHEMBL4296189
1409571,CHEMBL4296190
1409572,CHEMBL4296191
1409573,CHEMBL4296192
1409574,CHEMBL4296193
1409575,CHEMBL4296783
1409579,CHEMBL4303812
1409580,CHEMBL4303813
1409599,CHEMBL4303806
1409600,CHEMBL4303807
1409607,CHEMBL4303083
1409817,CHEMBL4255803
1409861,CHEMBL4255847
1409924,CHEMBL4255910
1410737,CHEMBL4256723
1410804,CHEMBL4256790
1410826,CHEMBL4256812
1410939,CHEMBL4256949
1410940,CHEMBL4256950
1410941,CHEMBL4256951
1410943,CHEMBL4256953
1410944,CHEMBL4256954
1410950,CHEMBL4256960
1410951,CHEMBL4256961
1410988,CHEMBL4256998
1410990,CHEMBL4257000
1410992,CHEMBL4257002
1410993,CHEMBL4257003
1410994,CHEMBL4257004
1410995,CHEMBL4257007
1410996,CHEMBL4257008
1410997,CHEMBL4257009
1410998,CHEMBL4257010
1410999,CHEMBL4257011
1411000,CHEMBL4257012
1411002,CHEMBL4257014
1411004,CHEMBL4257016
1411005,CHEMBL4257017
1411006,CHEMBL4257018
1411051,CHEMBL4257085
1411052,CHEMBL4257086
1411053,CHEMBL4257087
1411055,CHEMBL4257089
1411075,CHEMBL4257109
1411076,CHEMBL4257110
1411077,CHEMBL4257111
1411080,CHEMBL4257114
1411142,CHEMBL4257176
1411143,CHEMBL4257177
1411144,CHEMBL4257178
1411222,CHEMBL4257281
1411223,CHEMBL4257282
1411224,CHEMBL4257283
1411225,CHEMBL4257284
1411226,CHEMBL4257285
1411227,CHEMBL4257286
1411230,CHEMBL4257289
1411231,CHEMBL4257290
1411232,CHEMBL4257291
1411233,CHEMBL4257292
1411247,CHEMBL4257306
1412231,CHEMBL4258464
1412232,CHEMBL4258465
1412806,CHEMBL4259039
